Date,Open_AAPL,High_AAPL,Low_AAPL,Close_AAPL,Volume_AAPL
2024-12-18 09:48:00-05:00,251.47999572753906,251.52999877929688,251.3300018310547,251.47999572753906,129870
2024-12-18 09:49:00-05:00,251.4506072998047,251.9499969482422,251.4300994873047,251.875,159602
2024-12-18 09:50:00-05:00,251.90499877929688,252.02000427246094,251.85000610351562,251.91920471191406,122340
2024-12-18 09:51:00-05:00,251.91000366210938,251.98500061035156,251.75,251.89419555664062,79356
2024-12-18 09:52:00-05:00,251.8979949951172,251.98989868164062,251.76510620117188,251.9799041748047,67016
2024-12-18 09:53:00-05:00,251.97999572753906,252.1175994873047,251.88999938964844,252.10000610351562,128866
2024-12-18 09:54:00-05:00,252.08999633789062,252.33999633789062,252.0850067138672,252.27999877929688,109905
2024-12-18 09:55:00-05:00,252.27999877929688,252.36000061035156,252.2100067138672,252.3000030517578,65177
2024-12-18 09:56:00-05:00,252.2949981689453,252.2949981689453,252.07000732421875,252.07000732421875,62677
2024-12-18 09:57:00-05:00,252.05499267578125,252.14999389648438,251.99000549316406,252.09500122070312,79973
2024-12-18 09:58:00-05:00,252.08999633789062,252.1300048828125,252.02999877929688,252.11000061035156,81960
2024-12-18 09:59:00-05:00,252.08999633789062,252.1300048828125,251.97999572753906,252.02000427246094,120990
2024-12-18 10:00:00-05:00,252.03500366210938,252.25999450683594,251.97999572753906,252.16000366210938,86934
2024-12-18 10:01:00-05:00,252.15499877929688,252.5500030517578,252.13999938964844,252.4600067138672,108226
2024-12-18 10:02:00-05:00,252.4600067138672,252.6927947998047,252.4600067138672,252.60879516601562,184470
2024-12-18 10:03:00-05:00,252.6300048828125,252.82000732421875,252.60000610351562,252.8188934326172,103264
2024-12-18 10:04:00-05:00,252.82000732421875,253.02999877929688,252.82000732421875,252.99000549316406,133005
2024-12-18 10:05:00-05:00,252.99000549316406,253.08990478515625,252.8800048828125,253.0500030517578,118243
2024-12-18 10:06:00-05:00,253.0800018310547,253.2100067138672,253.0614013671875,253.1649932861328,119253
2024-12-18 10:07:00-05:00,253.14999389648438,253.18060302734375,252.94000244140625,252.97000122070312,96705
2024-12-18 10:08:00-05:00,252.94000244140625,253.05020141601562,252.85000610351562,252.86129760742188,81616
2024-12-18 10:09:00-05:00,252.86500549316406,252.9600067138672,252.84010314941406,252.89500427246094,37082
2024-12-18 10:10:00-05:00,252.8970947265625,252.97470092773438,252.85000610351562,252.93499755859375,36843
2024-12-18 10:11:00-05:00,252.9600067138672,253.11500549316406,252.9600067138672,253.00999450683594,72585
2024-12-18 10:12:00-05:00,253.00999450683594,253.0399932861328,252.97000122070312,252.99000549316406,52244
2024-12-18 10:13:00-05:00,252.93809509277344,253.0467987060547,252.93499755859375,253.0,47367
2024-12-18 10:14:00-05:00,253.00999450683594,253.1300048828125,253.00999450683594,253.05999755859375,45794
2024-12-18 10:15:00-05:00,253.05999755859375,253.0850067138672,252.75999450683594,252.7899932861328,86162
2024-12-18 10:16:00-05:00,252.7899932861328,252.947998046875,252.77000427246094,252.88999938964844,50463
2024-12-18 10:17:00-05:00,252.89999389648438,253.13999938964844,252.88999938964844,253.11880493164062,58387
2024-12-18 10:18:00-05:00,253.1199951171875,253.24000549316406,253.0850067138672,253.1999969482422,49809
2024-12-18 10:19:00-05:00,253.19000244140625,253.3253936767578,253.19000244140625,253.25999450683594,58785
2024-12-18 10:20:00-05:00,253.25,253.25,253.1699981689453,253.1750030517578,45203
2024-12-18 10:21:00-05:00,,,,,0
2024-12-18 10:22:00-05:00,253.125,253.125,253.125,253.125,141377
2024-12-18 10:23:00-05:00,253.1199951171875,253.125,252.95010375976562,253.10499572753906,73251
2024-12-18 10:24:00-05:00,253.08999633789062,253.14999389648438,252.99009704589844,253.02000427246094,56495
2024-12-18 10:25:00-05:00,253.0175018310547,253.0500030517578,252.97999572753906,253.01499938964844,62518
2024-12-18 10:26:00-05:00,253.01499938964844,253.14999389648438,252.99000549316406,253.10000610351562,93269
2024-12-18 10:27:00-05:00,253.10000610351562,253.1199951171875,253.0449981689453,253.06500244140625,31790
2024-12-18 10:28:00-05:00,253.06500244140625,253.09500122070312,253.02000427246094,253.0399932861328,64089
2024-12-18 10:29:00-05:00,253.05499267578125,253.08470153808594,252.98500061035156,253.07000732421875,36951
2024-12-18 10:30:00-05:00,253.07000732421875,253.11500549316406,253.02000427246094,253.0800018310547,59710
2024-12-18 10:31:00-05:00,253.0800018310547,253.08999633789062,252.97999572753906,252.99349975585938,57855
2024-12-18 10:32:00-05:00,252.99000549316406,253.02000427246094,252.92999267578125,252.99000549316406,59469
2024-12-18 10:33:00-05:00,252.9980010986328,253.02000427246094,252.89999389648438,252.94000244140625,42096
2024-12-18 10:34:00-05:00,252.97000122070312,253.0,252.91000366210938,252.93499755859375,46142
2024-12-18 10:35:00-05:00,252.93479919433594,253.0,252.9199981689453,252.9949951171875,35561
2024-12-18 10:36:00-05:00,253.0,253.0299072265625,252.94000244140625,252.9499969482422,59871
2024-12-18 10:37:00-05:00,252.9600067138672,253.02000427246094,252.9499969482422,253.0,37565
2024-12-18 10:38:00-05:00,253.0,253.0449981689453,252.97999572753906,253.00999450683594,58981
2024-12-18 10:39:00-05:00,253.00010681152344,253.1199951171875,253.00010681152344,253.1199951171875,69853
2024-12-18 10:40:00-05:00,253.13999938964844,253.33999633789062,253.13999938964844,253.3350067138672,132945
2024-12-18 10:41:00-05:00,253.3350067138672,253.7100067138672,253.3300018310547,253.55999755859375,189041
2024-12-18 10:42:00-05:00,253.55999755859375,253.55999755859375,253.42999267578125,253.42999267578125,56480
2024-12-18 10:43:00-05:00,253.41600036621094,253.58999633789062,253.41600036621094,253.58999633789062,39461
2024-12-18 10:44:00-05:00,253.5800018310547,253.69400024414062,253.55999755859375,253.63999938964844,86878
2024-12-18 10:45:00-05:00,253.6300048828125,253.69400024414062,253.58349609375,253.6300048828125,64009
2024-12-18 10:46:00-05:00,253.61000061035156,253.6529998779297,253.42999267578125,253.55999755859375,101185
2024-12-18 10:47:00-05:00,253.5500030517578,253.55999755859375,253.47000122070312,253.5,51528
2024-12-18 10:48:00-05:00,253.5,253.52999877929688,253.4600067138672,253.52000427246094,54020
2024-12-18 10:49:00-05:00,253.52000427246094,253.61000061035156,253.52000427246094,253.57000732421875,64807
2024-12-18 10:50:00-05:00,253.57000732421875,253.6199951171875,253.55999755859375,253.60000610351562,82672
2024-12-18 10:51:00-05:00,253.60000610351562,253.66000366210938,253.5948028564453,253.63999938964844,64147
2024-12-18 10:52:00-05:00,253.63999938964844,253.6479949951172,253.5800018310547,253.625,52785
2024-12-18 10:53:00-05:00,253.63499450683594,253.66000366210938,253.60000610351562,253.6300048828125,34108
2024-12-18 10:54:00-05:00,253.63499450683594,253.63499450683594,253.4300994873047,253.47999572753906,50159
2024-12-18 10:55:00-05:00,253.49000549316406,253.66000366210938,253.4499969482422,253.65499877929688,43942
2024-12-18 10:56:00-05:00,253.63999938964844,253.79989624023438,253.60000610351562,253.60000610351562,130818
2024-12-18 10:57:00-05:00,253.60000610351562,253.60989379882812,253.47000122070312,253.50369262695312,33952
2024-12-18 10:58:00-05:00,253.5048065185547,253.6199951171875,253.44000244140625,253.5,101755
2024-12-18 10:59:00-05:00,253.4949951171875,253.55990600585938,253.4149932861328,253.4700927734375,88886
2024-12-18 11:00:00-05:00,253.52000427246094,253.5399932861328,253.3800048828125,253.39999389648438,74041
2024-12-18 11:01:00-05:00,253.39999389648438,253.49000549316406,253.34010314941406,253.40499877929688,49497
2024-12-18 11:02:00-05:00,253.4199981689453,253.42999267578125,253.25999450683594,253.25999450683594,45408
2024-12-18 11:03:00-05:00,253.27499389648438,253.28570556640625,253.1999969482422,253.26980590820312,54848
2024-12-18 11:04:00-05:00,253.272705078125,253.32000732421875,253.2187042236328,253.25,32067
2024-12-18 11:05:00-05:00,253.24989318847656,253.3350067138672,253.2449951171875,253.3300018310547,51304
2024-12-18 11:06:00-05:00,253.32009887695312,253.35000610351562,253.30999755859375,253.3153076171875,7349
2024-12-18 11:07:00-05:00,,,,,0
2024-12-18 11:08:00-05:00,253.47000122070312,253.4759979248047,253.39999389648438,253.39999389648438,120350
2024-12-18 11:09:00-05:00,253.39999389648438,253.40870666503906,253.3300018310547,253.3905029296875,34551
2024-12-18 11:10:00-05:00,253.38999938964844,253.40679931640625,253.3350067138672,253.33999633789062,35709
2024-12-18 11:11:00-05:00,253.33999633789062,253.35000610351562,253.27000427246094,253.27499389648438,38300
2024-12-18 11:12:00-05:00,253.27499389648438,253.389892578125,253.227294921875,253.25999450683594,32811
2024-12-18 11:13:00-05:00,253.25,253.25,253.02000427246094,253.02000427246094,82993
2024-12-18 11:14:00-05:00,253.0399932861328,253.10000610351562,252.97000122070312,252.97999572753906,69882
2024-12-18 11:15:00-05:00,252.98500061035156,252.98989868164062,252.91000366210938,252.9250030517578,82528
2024-12-18 11:16:00-05:00,252.94500732421875,253.0,252.94000244140625,253.0,55085
2024-12-18 11:17:00-05:00,253.0,253.0,252.8699951171875,252.94000244140625,51707
2024-12-18 11:18:00-05:00,252.94000244140625,253.07000732421875,252.88499450683594,253.0500030517578,65256
2024-12-18 11:19:00-05:00,253.0500030517578,253.07000732421875,252.8699951171875,252.94500732421875,55634
2024-12-18 11:20:00-05:00,252.97999572753906,252.97999572753906,252.85000610351562,252.9199981689453,45132
2024-12-18 11:21:00-05:00,252.91000366210938,252.9600067138672,252.86000061035156,252.9550018310547,34158
2024-12-18 11:22:00-05:00,252.9499969482422,253.05990600585938,252.94000244140625,253.0,35300
2024-12-18 11:23:00-05:00,253.0,253.17999267578125,253.0,253.10000610351562,41780
2024-12-18 11:24:00-05:00,253.11000061035156,253.11000061035156,252.9600067138672,253.00999450683594,36642
2024-12-18 11:25:00-05:00,253.02999877929688,253.1199951171875,253.00999450683594,253.05999755859375,38699
2024-12-18 11:26:00-05:00,253.0637969970703,253.0800018310547,252.92999267578125,253.02000427246094,47101
2024-12-18 11:27:00-05:00,253.02999877929688,253.11000061035156,253.02999877929688,253.10000610351562,24834
2024-12-18 11:28:00-05:00,253.09860229492188,253.22999572753906,253.0800018310547,253.22999572753906,1088734
2024-12-18 11:29:00-05:00,253.24000549316406,253.36000061035156,253.22000122070312,253.32000732421875,52457
2024-12-18 11:30:00-05:00,253.32359313964844,253.33999633789062,253.22000122070312,253.30999755859375,41465
2024-12-18 11:31:00-05:00,253.31500244140625,253.31500244140625,253.25,253.2899932861328,31275
2024-12-18 11:32:00-05:00,253.27999877929688,253.3699951171875,253.27999877929688,253.3300018310547,36845
2024-12-18 11:33:00-05:00,253.34500122070312,253.4468994140625,253.3300018310547,253.3621063232422,33610
2024-12-18 11:34:00-05:00,253.36500549316406,253.3699951171875,253.25,253.2550048828125,55682
2024-12-18 11:35:00-05:00,253.25379943847656,253.30999755859375,253.23500061035156,253.27020263671875,38093
2024-12-18 11:36:00-05:00,253.27999877929688,253.35000610351562,253.2550048828125,253.2913055419922,24126
2024-12-18 11:37:00-05:00,253.27999877929688,253.27999877929688,253.22000122070312,253.23500061035156,25941
2024-12-18 11:38:00-05:00,253.25999450683594,253.36000061035156,253.25010681152344,253.36000061035156,27758
2024-12-18 11:39:00-05:00,253.36619567871094,253.3800048828125,253.32000732421875,253.35000610351562,24569
2024-12-18 11:40:00-05:00,253.35000610351562,253.35000610351562,253.2550048828125,253.27000427246094,20522
2024-12-18 11:41:00-05:00,253.27000427246094,253.27999877929688,253.1750030517578,253.22500610351562,36241
2024-12-18 11:42:00-05:00,253.2100067138672,253.39010620117188,253.2100067138672,253.39010620117188,22530
2024-12-18 11:43:00-05:00,253.3917999267578,253.46499633789062,253.3917999267578,253.4550018310547,38817
2024-12-18 11:44:00-05:00,253.45120239257812,253.49609375,253.4001007080078,253.42999267578125,35085
2024-12-18 11:45:00-05:00,253.43710327148438,253.52999877929688,253.4199981689453,253.44000244140625,46640
2024-12-18 11:46:00-05:00,253.42999267578125,253.44000244140625,253.36000061035156,253.36000061035156,28999
2024-12-18 11:47:00-05:00,253.35000610351562,253.3699951171875,253.2899932861328,253.33999633789062,30694
2024-12-18 11:48:00-05:00,253.32029724121094,253.37789916992188,253.3000030517578,253.36500549316406,17052
2024-12-18 11:49:00-05:00,253.3699951171875,253.38499450683594,253.3249053955078,253.3249969482422,25717
2024-12-18 11:50:00-05:00,253.32000732421875,253.46499633789062,253.32000732421875,253.42999267578125,30301
2024-12-18 11:51:00-05:00,253.42999267578125,253.5281982421875,253.42999267578125,253.5281982421875,42713
2024-12-18 11:52:00-05:00,253.52000427246094,253.61000061035156,253.5,253.5800018310547,42126
2024-12-18 11:53:00-05:00,253.5800018310547,253.6199951171875,253.5500946044922,253.57000732421875,37428
2024-12-18 11:54:00-05:00,253.57000732421875,253.5800018310547,253.47000122070312,253.47999572753906,34321
2024-12-18 11:55:00-05:00,253.47000122070312,253.5299072265625,253.4499969482422,253.52000427246094,38155
2024-12-18 11:56:00-05:00,253.5,253.5399932861328,253.4600067138672,253.53990173339844,35044
2024-12-18 11:57:00-05:00,253.5399932861328,253.57000732421875,253.50999450683594,253.57000732421875,23664
2024-12-18 11:58:00-05:00,253.57000732421875,253.5850067138672,253.52000427246094,253.5301055908203,25677
2024-12-18 11:59:00-05:00,253.5449981689453,253.5449981689453,253.4300994873047,253.43089294433594,39454
2024-12-18 12:00:00-05:00,253.42999267578125,253.42999267578125,253.35060119628906,253.39999389648438,47425
2024-12-18 12:01:00-05:00,253.39010620117188,253.4499969482422,253.36000061035156,253.4499969482422,32975
2024-12-18 12:02:00-05:00,253.4499969482422,253.5399932861328,253.4499969482422,253.5301055908203,29836
2024-12-18 12:03:00-05:00,253.52999877929688,253.6269989013672,253.5106964111328,253.625,43037
2024-12-18 12:04:00-05:00,253.6199951171875,253.72999572753906,253.614501953125,253.72999572753906,67996
2024-12-18 12:05:00-05:00,253.73460388183594,253.75999450683594,253.69009399414062,253.74000549316406,461032
2024-12-18 12:06:00-05:00,253.72000122070312,253.74000549316406,253.6699981689453,253.722900390625,33477
2024-12-18 12:07:00-05:00,253.72999572753906,253.80999755859375,253.72999572753906,253.7949981689453,57401
2024-12-18 12:08:00-05:00,253.7899932861328,253.88999938964844,253.78500366210938,253.82000732421875,46171
2024-12-18 12:09:00-05:00,253.8300018310547,253.88999938964844,253.80999755859375,253.8300018310547,32418
2024-12-18 12:10:00-05:00,253.80999755859375,253.82000732421875,253.6699981689453,253.6750030517578,41011
2024-12-18 12:11:00-05:00,253.6750030517578,253.72999572753906,253.64999389648438,253.72999572753906,27859
2024-12-18 12:12:00-05:00,253.72000122070312,253.81350708007812,253.6999969482422,253.80499267578125,524884
2024-12-18 12:13:00-05:00,253.80880737304688,253.8656005859375,253.7899932861328,253.8000030517578,76100
2024-12-18 12:14:00-05:00,253.80999755859375,253.8800048828125,253.77999877929688,253.8759002685547,40986
2024-12-18 12:15:00-05:00,253.8800048828125,253.92999267578125,253.80999755859375,253.9199981689453,82112
2024-12-18 12:16:00-05:00,253.9199981689453,253.92990112304688,253.72999572753906,253.8300018310547,51050
2024-12-18 12:17:00-05:00,253.80999755859375,253.85000610351562,253.77999877929688,253.8300018310547,46989
2024-12-18 12:18:00-05:00,253.82000732421875,253.93600463867188,253.7449951171875,253.875,47539
2024-12-18 12:19:00-05:00,253.875,253.99000549316406,253.86500549316406,253.9799041748047,51050
2024-12-18 12:20:00-05:00,253.97999572753906,254.0399932861328,253.85000610351562,253.92010498046875,123997
2024-12-18 12:21:00-05:00,253.92080688476562,253.9499969482422,253.8699951171875,253.8800048828125,49294
2024-12-18 12:22:00-05:00,253.8721923828125,253.97000122070312,253.82960510253906,253.9600067138672,43553
2024-12-18 12:23:00-05:00,253.97000122070312,253.99000549316406,253.92999267578125,253.9499969482422,31478
2024-12-18 12:24:00-05:00,253.94000244140625,253.97999572753906,253.82000732421875,253.82000732421875,28560
2024-12-18 12:25:00-05:00,253.82000732421875,253.8300018310547,253.69000244140625,253.69000244140625,118024
2024-12-18 12:26:00-05:00,253.6999969482422,253.6999969482422,253.58999633789062,253.60000610351562,37363
2024-12-18 12:27:00-05:00,253.60000610351562,253.6649932861328,253.5399932861328,253.6300048828125,51542
2024-12-18 12:28:00-05:00,253.6199951171875,253.75999450683594,253.6199951171875,253.74000549316406,30405
2024-12-18 12:29:00-05:00,253.74000549316406,253.75,253.6199951171875,253.63499450683594,39418
2024-12-18 12:30:00-05:00,253.6300048828125,253.6300048828125,253.5399932861328,253.5500030517578,38675
2024-12-18 12:31:00-05:00,253.5500030517578,253.5500030517578,253.4949951171875,253.50999450683594,40493
2024-12-18 12:32:00-05:00,253.52000427246094,253.5800018310547,253.47000122070312,253.57000732421875,33521
2024-12-18 12:33:00-05:00,253.5800018310547,253.7100067138672,253.50999450683594,253.64500427246094,85818
2024-12-18 12:34:00-05:00,253.64999389648438,253.75,253.61000061035156,253.74000549316406,51030
2024-12-18 12:35:00-05:00,253.74000549316406,253.88499450683594,253.72000122070312,253.88499450683594,42172
2024-12-18 12:36:00-05:00,253.88499450683594,253.9499969482422,253.88499450683594,253.92999267578125,47342
2024-12-18 12:37:00-05:00,253.92999267578125,253.97999572753906,253.8800048828125,253.88999938964844,47146
2024-12-18 12:38:00-05:00,253.91000366210938,253.9600067138672,253.77000427246094,253.77000427246094,46926
2024-12-18 12:39:00-05:00,253.77999877929688,253.92999267578125,253.77000427246094,253.9250030517578,51817
2024-12-18 12:40:00-05:00,253.9250030517578,253.9250030517578,253.82000732421875,253.82000732421875,43026
2024-12-18 12:41:00-05:00,253.80999755859375,253.8350067138672,253.72999572753906,253.8350067138672,56063
2024-12-18 12:42:00-05:00,253.8350067138672,253.88999938964844,253.82000732421875,253.860107421875,43751
2024-12-18 12:43:00-05:00,253.8800048828125,253.92820739746094,253.73500061035156,253.75,54728
2024-12-18 12:44:00-05:00,253.75999450683594,253.84190368652344,253.72999572753906,253.7949981689453,37422
2024-12-18 12:45:00-05:00,253.7949981689453,253.80999755859375,253.75,253.75010681152344,44263
2024-12-18 12:46:00-05:00,253.77000427246094,253.77999877929688,253.69000244140625,253.72999572753906,33579
2024-12-18 12:47:00-05:00,253.74000549316406,253.75999450683594,253.7100067138672,253.74000549316406,15805
2024-12-18 12:48:00-05:00,253.74000549316406,253.8699951171875,253.74000549316406,253.8350067138672,50018
2024-12-18 12:49:00-05:00,253.8350067138672,253.8800048828125,253.8000030517578,253.80999755859375,27005
2024-12-18 12:50:00-05:00,253.8000030517578,253.9199981689453,253.75999450683594,253.87249755859375,57691
2024-12-18 12:51:00-05:00,253.89999389648438,253.89999389648438,253.77999877929688,253.8300018310547,27271
2024-12-18 12:52:00-05:00,253.8300018310547,253.86000061035156,253.80999755859375,253.80999755859375,29883
2024-12-18 12:53:00-05:00,253.8300018310547,253.8800048828125,253.8000030517578,253.8800048828125,31571
2024-12-18 12:54:00-05:00,253.87379455566406,253.89999389648438,253.8000030517578,253.86000061035156,27128
2024-12-18 12:55:00-05:00,253.85760498046875,253.91000366210938,253.8300018310547,253.85000610351562,21156
2024-12-18 12:56:00-05:00,253.83999633789062,253.86590576171875,253.8000030517578,253.85000610351562,19201
2024-12-18 12:57:00-05:00,253.8470001220703,253.86990356445312,253.8300018310547,253.8690948486328,18595
2024-12-18 12:58:00-05:00,253.8699951171875,253.97999572753906,253.8699951171875,253.89999389648438,93966
2024-12-18 12:59:00-05:00,253.88999938964844,253.91000366210938,253.82000732421875,253.85350036621094,26685
2024-12-18 13:00:00-05:00,253.85000610351562,253.86000061035156,253.67999267578125,253.72999572753906,162807
2024-12-18 13:01:00-05:00,253.73500061035156,253.7899932861328,253.6999969482422,253.7100067138672,27667
2024-12-18 13:02:00-05:00,253.6999969482422,253.75,253.67999267578125,253.69000244140625,30186
2024-12-18 13:03:00-05:00,253.69500732421875,253.6999969482422,253.63999938964844,253.6750030517578,43166
2024-12-18 13:04:00-05:00,253.67999267578125,253.68499755859375,253.61000061035156,253.63999938964844,31158
2024-12-18 13:05:00-05:00,253.63499450683594,253.82000732421875,253.6300048828125,253.72999572753906,63174
2024-12-18 13:06:00-05:00,253.73500061035156,253.74000549316406,253.66000366210938,253.69000244140625,30196
2024-12-18 13:07:00-05:00,253.69000244140625,253.75,253.67999267578125,253.72000122070312,26813
2024-12-18 13:08:00-05:00,253.72000122070312,253.76499938964844,253.72000122070312,253.7449951171875,17032
2024-12-18 13:09:00-05:00,253.75,253.85000610351562,253.75,253.85000610351562,26227
2024-12-18 13:10:00-05:00,253.85000610351562,253.889892578125,253.80999755859375,253.8159942626953,42075
2024-12-18 13:11:00-05:00,253.80999755859375,253.80999755859375,253.72000122070312,253.72000122070312,24502
2024-12-18 13:12:00-05:00,253.72000122070312,253.74000549316406,253.6999969482422,253.7100067138672,28981
2024-12-18 13:13:00-05:00,253.72999572753906,253.7958984375,253.72999572753906,253.75999450683594,21256
2024-12-18 13:14:00-05:00,253.75999450683594,253.80499267578125,253.74000549316406,253.8000946044922,22241
2024-12-18 13:15:00-05:00,253.8000030517578,253.8000030517578,253.70010375976562,253.7198028564453,21897
2024-12-18 13:16:00-05:00,253.70010375976562,253.75999450683594,253.66000366210938,253.75,46594
2024-12-18 13:17:00-05:00,253.75,253.80999755859375,253.7449951171875,253.8000030517578,24781
2024-12-18 13:18:00-05:00,253.7899932861328,253.9499969482422,253.77000427246094,253.94000244140625,68568
2024-12-18 13:19:00-05:00,253.9499969482422,253.99000549316406,253.9199981689453,253.99000549316406,54004
2024-12-18 13:20:00-05:00,253.9824981689453,253.99000549316406,253.9403076171875,253.99000549316406,34689
2024-12-18 13:21:00-05:00,253.97500610351562,254.00999450683594,253.9499969482422,253.9499969482422,59263
2024-12-18 13:22:00-05:00,253.9550018310547,253.9676055908203,253.8800048828125,253.9600067138672,27707
2024-12-18 13:23:00-05:00,253.9600067138672,253.9600067138672,253.91319274902344,253.91319274902344,27124
2024-12-18 13:24:00-05:00,253.9149932861328,253.92999267578125,253.88999938964844,253.88999938964844,19364
2024-12-18 13:25:00-05:00,253.89500427246094,253.89999389648438,253.81500244140625,253.8249969482422,44112
2024-12-18 13:26:00-05:00,253.82000732421875,253.83999633789062,253.7550048828125,253.7550048828125,40368
2024-12-18 13:27:00-05:00,253.75999450683594,253.76010131835938,253.63999938964844,253.63999938964844,79838
2024-12-18 13:28:00-05:00,253.64500427246094,253.78500366210938,253.6425018310547,253.6999969482422,81220
2024-12-18 13:29:00-05:00,253.6999969482422,253.73500061035156,253.66000366210938,253.71009826660156,27861
2024-12-18 13:30:00-05:00,253.6999969482422,253.768798828125,253.68499755859375,253.72500610351562,27570
2024-12-18 13:31:00-05:00,253.69000244140625,253.7633056640625,253.6699981689453,253.72999572753906,35904
2024-12-18 13:32:00-05:00,253.72000122070312,253.72999572753906,253.69500732421875,253.72999572753906,42316
2024-12-18 13:33:00-05:00,253.7100067138672,253.79989624023438,253.7100067138672,253.79989624023438,23128
2024-12-18 13:34:00-05:00,253.7899932861328,253.83999633789062,253.78500366210938,253.79010009765625,32829
2024-12-18 13:35:00-05:00,253.79989624023438,253.82000732421875,253.78399658203125,253.82000732421875,25276
2024-12-18 13:36:00-05:00,253.80999755859375,253.85479736328125,253.7899932861328,253.8000030517578,32513
2024-12-18 13:37:00-05:00,253.7949981689453,253.80999755859375,253.75,253.75999450683594,17839
2024-12-18 13:38:00-05:00,253.7700958251953,253.7899932861328,253.74000549316406,253.76499938964844,21348
2024-12-18 13:39:00-05:00,253.76499938964844,253.84719848632812,253.76499938964844,253.8376007080078,40553
2024-12-18 13:40:00-05:00,253.8404998779297,253.8800048828125,253.7949981689453,253.8699951171875,59862
2024-12-18 13:41:00-05:00,253.8699951171875,253.97979736328125,253.86500549316406,253.96890258789062,47368
2024-12-18 13:42:00-05:00,253.9600067138672,254.10560607910156,253.9600067138672,254.05499267578125,131322
2024-12-18 13:43:00-05:00,254.05499267578125,254.16000366210938,254.05499267578125,254.13999938964844,85892
2024-12-18 13:44:00-05:00,254.13999938964844,254.16000366210938,254.11000061035156,254.14500427246094,53745
2024-12-18 13:45:00-05:00,254.14999389648438,254.14999389648438,254.0800018310547,254.10000610351562,45536
2024-12-18 13:46:00-05:00,254.10000610351562,254.1649932861328,254.10000610351562,254.16000366210938,37311
2024-12-18 13:47:00-05:00,254.14999389648438,254.14999389648438,254.0800018310547,254.11500549316406,52054
2024-12-18 13:48:00-05:00,254.11500549316406,254.2100067138672,254.11500549316406,254.2100067138672,49512
2024-12-18 13:49:00-05:00,254.22000122070312,254.27999877929688,254.1199951171875,254.1387939453125,94636
2024-12-18 13:50:00-05:00,254.13999938964844,254.17999267578125,254.0388946533203,254.0388946533203,37943
2024-12-18 13:51:00-05:00,254.0399932861328,254.05999755859375,253.98500061035156,254.00010681152344,41626
2024-12-18 13:52:00-05:00,254.0050048828125,254.05499267578125,254.0,254.01499938964844,44661
2024-12-18 13:53:00-05:00,254.01600646972656,254.10499572753906,254.01600646972656,254.10000610351562,49665
2024-12-18 13:54:00-05:00,254.08999633789062,254.13999938964844,254.0800018310547,254.0850067138672,45550
2024-12-18 13:55:00-05:00,254.10000610351562,254.23500061035156,254.10000610351562,254.19500732421875,49691
2024-12-18 13:56:00-05:00,254.19500732421875,254.22000122070312,254.17999267578125,254.2100067138672,28975
2024-12-18 13:57:00-05:00,254.2100067138672,254.2100067138672,254.0500946044922,254.08999633789062,51056
2024-12-18 13:58:00-05:00,254.08999633789062,254.0980987548828,253.97999572753906,254.0,36822
2024-12-18 13:59:00-05:00,254.00999450683594,254.1269989013672,254.00999450683594,254.08999633789062,40966
2024-12-18 14:00:00-05:00,254.0800018310547,254.10000610351562,253.5,253.5500030517578,257539
2024-12-18 14:01:00-05:00,253.5399932861328,253.6999969482422,253.50999450683594,253.63999938964844,58040
