Date,Open_JPY=X,High_JPY=X,Low_JPY=X,Close_JPY=X,Volume_JPY=X
2024-12-18 03:14:00+00:00,153.67300415039062,153.68699645996094,153.6649932861328,153.67599487304688,0
2024-12-18 03:15:00+00:00,153.6699981689453,153.677001953125,153.6649932861328,153.66900634765625,0
2024-12-18 03:16:00+00:00,153.6719970703125,153.68699645996094,153.6580047607422,153.6719970703125,0
2024-12-18 03:17:00+00:00,153.67599487304688,153.67799377441406,153.64700317382812,153.6529998779297,0
2024-12-18 03:18:00+00:00,153.64700317382812,153.67799377441406,153.6439971923828,153.677001953125,0
2024-12-18 03:19:00+00:00,153.6719970703125,153.68899536132812,153.6719970703125,153.6840057373047,0
2024-12-18 03:20:00+00:00,153.68499755859375,153.68699645996094,153.67100524902344,153.6840057373047,0
2024-12-18 03:21:00+00:00,153.68099975585938,153.68800354003906,153.67100524902344,153.6790008544922,0
2024-12-18 03:22:00+00:00,153.67599487304688,153.68499755859375,153.6739959716797,153.67999267578125,0
2024-12-18 03:23:00+00:00,153.67799377441406,153.68600463867188,153.6199951171875,153.6300048828125,0
2024-12-18 03:24:00+00:00,153.63299560546875,153.6479949951172,153.62600708007812,153.64199829101562,0
2024-12-18 03:25:00+00:00,153.63800048828125,153.65499877929688,153.63699340820312,153.64500427246094,0
2024-12-18 03:26:00+00:00,153.64100646972656,153.66099548339844,153.63099670410156,153.6529998779297,0
2024-12-18 03:27:00+00:00,153.65199279785156,153.66299438476562,153.62100219726562,153.6219940185547,0
2024-12-18 03:28:00+00:00,153.625,153.6300048828125,153.60499572753906,153.61599731445312,0
2024-12-18 03:29:00+00:00,153.6179962158203,153.6300048828125,153.60699462890625,153.62399291992188,0
2024-12-18 03:30:00+00:00,153.6230010986328,153.63099670410156,153.60699462890625,153.6199951171875,0
2024-12-18 03:31:00+00:00,153.61300659179688,153.63600158691406,153.60800170898438,153.6179962158203,0
2024-12-18 03:32:00+00:00,153.61199951171875,153.62899780273438,153.61000061035156,153.62899780273438,0
2024-12-18 03:33:00+00:00,153.6280059814453,153.65199279785156,153.61900329589844,153.6320037841797,0
2024-12-18 03:34:00+00:00,153.62899780273438,153.63299560546875,153.60800170898438,153.61099243164062,0
2024-12-18 03:35:00+00:00,153.61199951171875,153.6219940185547,153.60000610351562,153.6020050048828,0
2024-12-18 03:36:00+00:00,153.59800720214844,153.60800170898438,153.58399963378906,153.58799743652344,0
2024-12-18 03:37:00+00:00,153.58700561523438,153.6020050048828,153.56300354003906,153.56700134277344,0
2024-12-18 03:38:00+00:00,153.56399536132812,153.58399963378906,153.55799865722656,153.57000732421875,0
2024-12-18 03:39:00+00:00,153.57200622558594,153.593994140625,153.56900024414062,153.58299255371094,0
2024-12-18 03:40:00+00:00,153.58299255371094,153.5919952392578,153.57400512695312,153.58200073242188,0
2024-12-18 03:41:00+00:00,153.58399963378906,153.61599731445312,153.5800018310547,153.61599731445312,0
2024-12-18 03:42:00+00:00,153.61000061035156,153.62100219726562,153.60699462890625,153.61300659179688,0
2024-12-18 03:43:00+00:00,153.61700439453125,153.62100219726562,153.59500122070312,153.60000610351562,0
2024-12-18 03:44:00+00:00,153.59800720214844,153.61500549316406,153.5970001220703,153.6060028076172,0
2024-12-18 03:45:00+00:00,153.61000061035156,153.64199829101562,153.61000061035156,153.63900756835938,0
2024-12-18 03:46:00+00:00,153.63600158691406,153.63999938964844,153.61199951171875,153.6219940185547,0
2024-12-18 03:47:00+00:00,153.60800170898438,153.61700439453125,153.60699462890625,153.61599731445312,0
2024-12-18 03:48:00+00:00,153.61199951171875,153.62100219726562,153.60499572753906,153.61399841308594,0
2024-12-18 03:49:00+00:00,153.61099243164062,153.62899780273438,153.6060028076172,153.625,0
2024-12-18 03:50:00+00:00,153.6269989013672,153.63400268554688,153.61700439453125,153.6280059814453,0
2024-12-18 03:51:00+00:00,153.6280059814453,153.63499450683594,153.61599731445312,153.6179962158203,0
2024-12-18 03:52:00+00:00,153.62100219726562,153.6219940185547,153.60499572753906,153.61399841308594,0
2024-12-18 03:53:00+00:00,153.61199951171875,153.6269989013672,153.60400390625,153.62600708007812,0
2024-12-18 03:54:00+00:00,153.62600708007812,153.62600708007812,153.59800720214844,153.60899353027344,0
2024-12-18 03:55:00+00:00,153.60899353027344,153.61500549316406,153.593994140625,153.61500549316406,0
2024-12-18 03:56:00+00:00,153.61000061035156,153.6320037841797,153.61000061035156,153.6199951171875,0
2024-12-18 03:57:00+00:00,153.6230010986328,153.6269989013672,153.61700439453125,153.6230010986328,0
2024-12-18 03:58:00+00:00,153.61900329589844,153.62899780273438,153.6179962158203,153.62399291992188,0
2024-12-18 03:59:00+00:00,153.6179962158203,153.62399291992188,153.60800170898438,153.61700439453125,0
2024-12-18 04:00:00+00:00,153.61300659179688,153.62100219726562,153.58200073242188,153.59100341796875,0
2024-12-18 04:01:00+00:00,153.59300231933594,153.593994140625,153.58099365234375,153.59100341796875,0
2024-12-18 04:02:00+00:00,153.59100341796875,153.59300231933594,153.56900024414062,153.57699584960938,0
2024-12-18 04:03:00+00:00,153.57400512695312,153.62399291992188,153.57400512695312,153.6230010986328,0
2024-12-18 04:04:00+00:00,153.61900329589844,153.625,153.6060028076172,153.60800170898438,0
2024-12-18 04:05:00+00:00,153.61500549316406,153.63699340820312,153.60800170898438,153.63400268554688,0
2024-12-18 04:06:00+00:00,153.63400268554688,153.6540069580078,153.62899780273438,153.6320037841797,0
2024-12-18 04:07:00+00:00,153.63499450683594,153.63699340820312,153.60699462890625,153.61700439453125,0
2024-12-18 04:08:00+00:00,153.61199951171875,153.6280059814453,153.60400390625,153.62399291992188,0
2024-12-18 04:09:00+00:00,153.625,153.64500427246094,153.6179962158203,153.63099670410156,0
2024-12-18 04:10:00+00:00,153.63099670410156,153.63699340820312,153.60499572753906,153.62600708007812,0
2024-12-18 04:11:00+00:00,153.6219940185547,153.6320037841797,153.6199951171875,153.6280059814453,0
2024-12-18 04:12:00+00:00,153.62399291992188,153.63400268554688,153.61599731445312,153.62899780273438,0
2024-12-18 04:13:00+00:00,153.63600158691406,153.6529998779297,153.62600708007812,153.6479949951172,0
2024-12-18 04:14:00+00:00,153.64700317382812,153.6540069580078,153.63299560546875,153.6439971923828,0
2024-12-18 04:15:00+00:00,153.64100646972656,153.64500427246094,153.6269989013672,153.63299560546875,0
2024-12-18 04:16:00+00:00,153.63400268554688,153.63999938964844,153.60000610351562,153.60699462890625,0
2024-12-18 04:17:00+00:00,153.6020050048828,153.60699462890625,153.55799865722656,153.56100463867188,0
2024-12-18 04:18:00+00:00,153.55999755859375,153.58399963378906,153.54400634765625,153.58200073242188,0
2024-12-18 04:19:00+00:00,153.58200073242188,153.5919952392578,153.5679931640625,153.58599853515625,0
2024-12-18 04:20:00+00:00,153.58200073242188,153.58700561523438,153.5500030517578,153.55299377441406,0
2024-12-18 04:21:00+00:00,153.5540008544922,153.55799865722656,153.51400756835938,153.51600646972656,0
2024-12-18 04:22:00+00:00,153.51800537109375,153.5240020751953,153.48300170898438,153.49600219726562,0
2024-12-18 04:23:00+00:00,153.49200439453125,153.52000427246094,153.49000549316406,153.51499938964844,0
2024-12-18 04:24:00+00:00,153.5189971923828,153.54200744628906,153.51400756835938,153.52699279785156,0
2024-12-18 04:25:00+00:00,153.5240020751953,153.552001953125,153.51300048828125,153.54100036621094,0
2024-12-18 04:26:00+00:00,153.53799438476562,153.55499267578125,153.5290069580078,153.55499267578125,0
2024-12-18 04:27:00+00:00,153.55499267578125,153.56500244140625,153.53500366210938,153.5540008544922,0
2024-12-18 04:28:00+00:00,153.55299377441406,153.5590057373047,153.5290069580078,153.53500366210938,0
2024-12-18 04:29:00+00:00,153.53700256347656,153.56100463867188,153.53399658203125,153.5570068359375,0
2024-12-18 04:30:00+00:00,153.5540008544922,153.5570068359375,153.5240020751953,153.531005859375,0
2024-12-18 04:31:00+00:00,153.5279998779297,153.53700256347656,153.52000427246094,153.53399658203125,0
2024-12-18 04:32:00+00:00,153.5330047607422,153.53799438476562,153.5019989013672,153.51400756835938,0
2024-12-18 04:33:00+00:00,153.50599670410156,153.51699829101562,153.4810028076172,153.48800659179688,0
2024-12-18 04:34:00+00:00,153.49200439453125,153.4969940185547,153.4739990234375,153.49099731445312,0
2024-12-18 04:35:00+00:00,153.49200439453125,153.5070037841797,153.48800659179688,153.4969940185547,0
2024-12-18 04:36:00+00:00,153.4949951171875,153.50900268554688,153.49000549316406,153.5030059814453,0
2024-12-18 04:37:00+00:00,153.5,153.5050048828125,153.46400451660156,153.46400451660156,0
2024-12-18 04:38:00+00:00,153.4669952392578,153.47500610351562,153.44700622558594,153.45399475097656,0
2024-12-18 04:39:00+00:00,153.45199584960938,153.4600067138672,153.4239959716797,153.43800354003906,0
2024-12-18 04:40:00+00:00,153.43099975585938,153.46299743652344,153.43099975585938,153.4530029296875,0
2024-12-18 04:41:00+00:00,153.4530029296875,153.47799682617188,153.4510040283203,153.4720001220703,0
2024-12-18 04:42:00+00:00,153.4720001220703,153.48300170898438,153.46299743652344,153.468994140625,0
2024-12-18 04:43:00+00:00,153.4720001220703,153.4739990234375,153.45899963378906,153.46499633789062,0
2024-12-18 04:44:00+00:00,153.4600067138672,153.46800231933594,153.42100524902344,153.43299865722656,0
2024-12-18 04:45:00+00:00,153.43600463867188,153.43899536132812,153.40699768066406,153.41000366210938,0
2024-12-18 04:46:00+00:00,153.41200256347656,153.42599487304688,153.40899658203125,153.4149932861328,0
2024-12-18 04:47:00+00:00,153.41799926757812,153.4290008544922,153.41099548339844,153.4239959716797,0
2024-12-18 04:48:00+00:00,153.41799926757812,153.42300415039062,153.38999938964844,153.41000366210938,0
2024-12-18 04:49:00+00:00,153.40499877929688,153.41099548339844,153.38699340820312,153.39500427246094,0
2024-12-18 04:50:00+00:00,153.39500427246094,153.39700317382812,153.3489990234375,153.3699951171875,0
2024-12-18 04:51:00+00:00,153.3699951171875,153.3939971923828,153.3679962158203,153.38999938964844,0
2024-12-18 04:52:00+00:00,153.38800048828125,153.41099548339844,153.38699340820312,153.40199279785156,0
2024-12-18 04:53:00+00:00,153.40499877929688,153.42799377441406,153.3820037841797,153.427001953125,0
2024-12-18 04:54:00+00:00,153.4199981689453,153.4510040283203,153.4199981689453,153.44400024414062,0
2024-12-18 04:55:00+00:00,153.447998046875,153.45199584960938,153.43299865722656,153.4429931640625,0
2024-12-18 04:56:00+00:00,153.44200134277344,153.44400024414062,153.42799377441406,153.4320068359375,0
2024-12-18 04:57:00+00:00,153.43800354003906,153.43899536132812,153.4290008544922,153.43899536132812,0
2024-12-18 04:58:00+00:00,153.4340057373047,153.45599365234375,153.4340057373047,153.447998046875,0
2024-12-18 04:59:00+00:00,153.4459991455078,153.45700073242188,153.43800354003906,153.4429931640625,0
2024-12-18 05:00:00+00:00,153.4409942626953,153.45700073242188,153.43600463867188,153.44900512695312,0
2024-12-18 05:01:00+00:00,153.44900512695312,153.4499969482422,153.4219970703125,153.4250030517578,0
2024-12-18 05:02:00+00:00,153.4250030517578,153.43899536132812,153.4149932861328,153.43899536132812,0
2024-12-18 05:03:00+00:00,153.43899536132812,153.447998046875,153.41700744628906,153.4409942626953,0
2024-12-18 05:04:00+00:00,153.44200134277344,153.44900512695312,153.42799377441406,153.4409942626953,0
2024-12-18 05:05:00+00:00,153.4429931640625,153.44700622558594,153.41700744628906,153.43600463867188,0
2024-12-18 05:06:00+00:00,153.43800354003906,153.44200134277344,153.3979949951172,153.4080047607422,0
2024-12-18 05:07:00+00:00,153.4029998779297,153.4250030517578,153.39999389648438,153.41400146484375,0
2024-12-18 05:08:00+00:00,153.41200256347656,153.4239959716797,153.39700317382812,153.4199981689453,0
2024-12-18 05:09:00+00:00,153.4219970703125,153.427001953125,153.406005859375,153.4199981689453,0
2024-12-18 05:10:00+00:00,153.4219970703125,153.42599487304688,153.406005859375,153.42100524902344,0
2024-12-18 05:11:00+00:00,153.42100524902344,153.4340057373047,153.41200256347656,153.4340057373047,0
2024-12-18 05:12:00+00:00,153.4290008544922,153.4340057373047,153.39199829101562,153.39999389648438,0
2024-12-18 05:13:00+00:00,153.39999389648438,153.40899658203125,153.3800048828125,153.39100646972656,0
2024-12-18 05:14:00+00:00,153.38900756835938,153.42100524902344,153.38400268554688,153.41700744628906,0
2024-12-18 05:15:00+00:00,153.4149932861328,153.42100524902344,153.406005859375,153.41600036621094,0
2024-12-18 05:16:00+00:00,153.41700744628906,153.4219970703125,153.4040069580078,153.41200256347656,0
2024-12-18 05:17:00+00:00,153.4080047607422,153.41900634765625,153.4010009765625,153.41299438476562,0
2024-12-18 05:18:00+00:00,153.41200256347656,153.44000244140625,153.4080047607422,153.43699645996094,0
2024-12-18 05:19:00+00:00,153.43600463867188,153.44400024414062,153.42799377441406,153.43800354003906,0
2024-12-18 05:20:00+00:00,153.44000244140625,153.44700622558594,153.4290008544922,153.43600463867188,0
2024-12-18 05:21:00+00:00,153.43499755859375,153.43899536132812,153.41700744628906,153.4320068359375,0
2024-12-18 05:22:00+00:00,153.427001953125,153.4459991455078,153.40899658203125,153.43699645996094,0
2024-12-18 05:23:00+00:00,153.44000244140625,153.4429931640625,153.39999389648438,153.4199981689453,0
2024-12-18 05:24:00+00:00,153.41600036621094,153.4510040283203,153.41400146484375,153.447998046875,0
2024-12-18 05:25:00+00:00,153.44500732421875,153.46099853515625,153.43800354003906,153.46099853515625,0
2024-12-18 05:26:00+00:00,153.45799255371094,153.46099853515625,153.44200134277344,153.4530029296875,0
2024-12-18 05:27:00+00:00,153.4530029296875,153.45899963378906,153.43099975585938,153.45399475097656,0
2024-12-18 05:28:00+00:00,153.4550018310547,153.4600067138672,153.4239959716797,153.447998046875,0
2024-12-18 05:29:00+00:00,153.447998046875,153.46400451660156,153.44400024414062,153.45799255371094,0
